item_id,condition,n_options,gold,order,model_prompt,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,f16_pred,f16_confidence,f16_margin,f16_entropy,f16_token_length,f16_p1,f16_p2,f16_p3,f16_p4,f16_p5,q4km_pred,q4km_confidence,q4km_margin,q4km_entropy,q4km_token_length,q4km_p1,q4km_p2,q4km_p3,q4km_p4,q4km_p5,f16_correct,q4km_correct,q4km_correct_to_wrong,q4km_wrong_to_correct
ammlu_1995,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الأرنب يحصل على الطاقة من تغذيته على:

الخيارات:
1) .الأعشاب
2) أشعة الشمس
3) القطة
4) البيض

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Natural Science,Primary,Jordan,الأرنب يحصل على الطاقة من تغذيته على:,,.الأعشاب,أشعة الشمس,القطة,البيض,,0,0.8457352173724982,0.7087774547391996,0.3548871809524257,88,0.8457352173724982,0.002876072530077445,0.014430947464125626,0.13695776263329862,0.0,0,0.5980076481161017,0.23912110079864718,0.5979215346299476,88,0.5980076481161017,0.006414063938001111,0.03669174062844252,0.35888654731745456,0.0,True,True,False,False
ammlu_1995,permuted,4,2,"[2, 1, 0, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الأرنب يحصل على الطاقة من تغذيته على:

الخيارات:
1) القطة
2) أشعة الشمس
3) .الأعشاب
4) البيض

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Natural Science,Primary,Jordan,الأرنب يحصل على الطاقة من تغذيته على:,,.الأعشاب,أشعة الشمس,القطة,البيض,,3,0.508457277277607,0.040214203935607096,0.574319021262859,88,0.46824307334199994,0.0032366114920809623,0.02006303788831212,0.508457277277607,0.0,3,0.7247581163624658,0.5057333962889085,0.5423648965544509,88,0.2190247200735573,0.008650203835005659,0.04756695972897124,0.7247581163624658,0.0,False,False,False,False
ammlu_12699,original,4,2,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
حكم صوم رمضان:

الخيارات:
1) سنه
2) واجب
3) مستحب
4) جائز

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,Middle,,حكم صوم رمضان:,,سنه,واجب,مستحب,جائز,,3,0.9406814609663292,0.8938146256089274,0.19013155787686192,77,0.046866835357401784,0.004275842756710645,0.00817586091955825,0.9406814609663292,0.0,3,0.9464907868409709,0.9223010762848625,0.19177563362181405,77,0.015320586857415087,0.013998915745505793,0.024189710556108374,0.9464907868409709,0.0,False,False,False,False
ammlu_12699,permuted,4,3,"[0, 1, 3, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
حكم صوم رمضان:

الخيارات:
1) سنه
2) واجب
3) جائز
4) مستحب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,Middle,,حكم صوم رمضان:,,سنه,واجب,مستحب,جائز,,2,0.6500956233747242,0.4461549466401006,0.6682531933384128,77,0.20394067673462354,0.011927305562692418,0.6500956233747242,0.13403639432796,0.0,2,0.8448985108690733,0.7320463448034458,0.39747737725160054,77,0.02453612166100417,0.017713201404295036,0.8448985108690733,0.1128521660656275,0.0,False,False,False,False
ammlu_677,original,4,3,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يجب إستخدام الأضواء الأمامية العالية في حالات...؟

الخيارات:
1) في جميع الأوقات
2) في المناطق العامرة
3) عند السير بسرعات عالية
4) في المناطق الغير مضاءة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,UAE,يجب إستخدام الأضواء الأمامية العالية في حالات...؟,,في جميع الأوقات,في المناطق العامرة,عند السير بسرعات عالية,في المناطق الغير مضاءة,,3,0.6984173658467934,0.43494058098016697,0.5405990626680438,104,0.2634767848666264,0.010902420934662512,0.02720342835191773,0.6984173658467934,0.0,3,0.903777313052357,0.8447021114395858,0.2891762108687174,104,0.05907520161277112,0.02862711795366657,0.008520367381205355,0.903777313052357,0.0,True,True,False,False
ammlu_677,permuted,4,2,"[0, 1, 3, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يجب إستخدام الأضواء الأمامية العالية في حالات...؟

الخيارات:
1) في جميع الأوقات
2) في المناطق العامرة
3) في المناطق الغير مضاءة
4) عند السير بسرعات عالية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,UAE,يجب إستخدام الأضواء الأمامية العالية في حالات...؟,,في جميع الأوقات,في المناطق العامرة,عند السير بسرعات عالية,في المناطق الغير مضاءة,,3,0.47050381269368263,0.020482845793359516,0.6902474493632758,104,0.4500209669003231,0.017243647550903036,0.062231572855091066,0.47050381269368263,0.0,3,0.5496016205555757,0.3149033653027747,0.8240486145794328,104,0.23469825525280102,0.13546088154434877,0.08023924264727457,0.5496016205555757,0.0,False,False,False,False
ammlu_7632,original,4,1,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عند عدم وجود رقم صغير في آخر العدد الذي يدل على أساس النظام، فهذا يعني أن العدد ممثل ب:

الخيارات:
1) النظام الثنائي
2) النظام العشري
3) النظام الثماني
4) النظام السادس عشر

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,High,Jordan,عند عدم وجود رقم صغير في آخر العدد الذي يدل على أساس النظام، فهذا يعني أن العدد ممثل ب:,,النظام الثنائي,النظام العشري,النظام الثماني,النظام السادس عشر,,0,0.6166592164871045,0.31570477007835684,0.6601606111170898,106,0.6166592164871045,0.024347767819463448,0.05803856928468435,0.3009544464087477,0.0,3,0.9344487160673957,0.8907651363915561,0.21545889299658988,106,0.04368357967583952,0.012337887283328337,0.009529816973436534,0.9344487160673957,0.0,False,False,False,False
ammlu_7632,permuted,4,2,"[0, 2, 1, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عند عدم وجود رقم صغير في آخر العدد الذي يدل على أساس النظام، فهذا يعني أن العدد ممثل ب:

الخيارات:
1) النظام الثنائي
2) النظام الثماني
3) النظام العشري
4) النظام السادس عشر

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,High,Jordan,عند عدم وجود رقم صغير في آخر العدد الذي يدل على أساس النظام، فهذا يعني أن العدد ممثل ب:,,النظام الثنائي,النظام العشري,النظام الثماني,النظام السادس عشر,,0,0.43860963923770663,0.069432327088648,0.7762750462232607,106,0.43860963923770663,0.006921460562608356,0.18529158805062643,0.36917731214905863,0.0,3,0.8973633018018126,0.8386658294123903,0.31083957066159595,106,0.058697472389422245,0.01880694889829134,0.025132276910473806,0.8973633018018126,0.0,False,False,False,False
ammlu_1245,original,4,1,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحد الاقصى لسرعة سیارات الركوب المتوسطة على الطرق الفرعیة والتي یقع علیھا مدارس ھو :

الخيارات:
1) 30 كم/ساعة.
2) 40 كم/ساعة.
3) 50 كم/ساعة.
4) 60 كم/ساعة.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Jordan,الحد الاقصى لسرعة سیارات الركوب المتوسطة على الطرق الفرعیة والتي یقع علیھا مدارس ھو :,,30 كم/ساعة.,40 كم/ساعة.,50 كم/ساعة.,60 كم/ساعة.,,0,0.43168893246277207,0.09603835616229284,0.802980487300978,134,0.43168893246277207,0.011179797860176095,0.22148069337657256,0.33565057630047923,0.0,3,0.6346674503997572,0.29377767537710614,0.5474629707237284,134,0.019120459455519167,0.005322315122072431,0.3408897750226511,0.6346674503997572,0.0,False,False,False,False
ammlu_1245,permuted,4,3,"[0, 2, 3, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحد الاقصى لسرعة سیارات الركوب المتوسطة على الطرق الفرعیة والتي یقع علیھا مدارس ھو :

الخيارات:
1) 30 كم/ساعة.
2) 50 كم/ساعة.
3) 60 كم/ساعة.
4) 40 كم/ساعة.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Jordan,الحد الاقصى لسرعة سیارات الركوب المتوسطة على الطرق الفرعیة والتي یقع علیھا مدارس ھو :,,30 كم/ساعة.,40 كم/ساعة.,50 كم/ساعة.,60 كم/ساعة.,,3,0.4043997153776901,0.09487930922596027,0.8199840754224571,134,0.3095204061517298,0.011937917583863138,0.274141960886717,0.4043997153776901,0.0,2,0.5264509646380134,0.0843557986696723,0.5931055704598361,134,0.025815417289940173,0.005638452103705292,0.5264509646380134,0.44209516596834114,0.0,True,False,True,False
ammlu_1284,original,4,3,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عند وصول السائق الى تقاطع طرق علیه ان:

الخيارات:
1) یتوخي الحیطة والحذر التامین
2) التحدید المسبق للمسرب الذي سیسلكه والالتزام به
3) تحدید الاتجاه الذي سیسلكه في التقاطع
4) جمیع ما ذكر.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Jordan,عند وصول السائق الى تقاطع طرق علیه ان:,,یتوخي الحیطة والحذر التامین,التحدید المسبق للمسرب الذي سیسلكه والالتزام به,تحدید الاتجاه الذي سیسلكه في التقاطع,جمیع ما ذكر.,,0,0.6888913634631272,0.43873529301253594,0.5686152751868151,132,0.6888913634631272,0.0038573968590905295,0.05709516922719093,0.25015607045059124,0.0,0,0.7626558198626608,0.5498746687495462,0.46396611119527986,132,0.7626558198626608,0.009178204164935354,0.015384824859288968,0.21278115111311469,0.0,False,False,False,False
ammlu_1284,permuted,4,2,"[0, 1, 3, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عند وصول السائق الى تقاطع طرق علیه ان:

الخيارات:
1) یتوخي الحیطة والحذر التامین
2) التحدید المسبق للمسرب الذي سیسلكه والالتزام به
3) جمیع ما ذكر.
4) تحدید الاتجاه الذي سیسلكه في التقاطع

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Jordan,عند وصول السائق الى تقاطع طرق علیه ان:,,یتوخي الحیطة والحذر التامین,التحدید المسبق للمسرب الذي سیسلكه والالتزام به,تحدید الاتجاه الذي سیسلكه في التقاطع,جمیع ما ذكر.,,3,0.7104634379901034,0.4993322989183028,0.5611476827661492,132,0.07699217101437367,0.0014132519237223225,0.2111311390718006,0.7104634379901034,0.0,3,0.8628441555066028,0.7303797926706787,0.3053698086012914,132,0.1324643628359241,0.0028995107846604,0.0017919708728127875,0.8628441555066028,0.0,False,False,False,False
ammlu_2336,original,2,1,"[0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من أنواع الطاقة :الطاقة الحركية والطاقة الكامنة

الخيارات:
1) غير صحيح
2) صحيح

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Natural Science,Primary,Jordan,	من أنواع الطاقة :الطاقة الحركية والطاقة الكامنة ,,غير صحيح ,صحيح ,,,,1,0.9995459070529286,0.9990918141058571,0.005697546066505862,80,0.0004540929470714158,0.9995459070529286,0.0,0.0,0.0,1,0.9949281698317642,0.9898563396635285,0.04596248779451339,80,0.005071830168235793,0.9949281698317642,0.0,0.0,0.0,True,True,False,False
ammlu_2336,permuted,2,0,"[1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من أنواع الطاقة :الطاقة الحركية والطاقة الكامنة

الخيارات:
1) صحيح
2) غير صحيح

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Natural Science,Primary,Jordan,	من أنواع الطاقة :الطاقة الحركية والطاقة الكامنة ,,غير صحيح ,صحيح ,,,,0,0.9436142545738058,0.8872285091476114,0.31292736813422894,80,0.9436142545738058,0.05638574542619432,0.0,0.0,0.0,0,0.7589603173593794,0.5179206347187588,0.796764964599242,80,0.7589603173593794,0.24103968264062053,0.0,0.0,0.0,True,True,False,False
ammlu_4282,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الأغذية التي يتناولها الانسان في وجبة الفطور:

الخيارات:
1) البيض
2) الأرز
3) الكنافة
4) الشاي

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,Primary,Jordan,من الأغذية التي يتناولها الانسان في وجبة الفطور: ,,البيض,الأرز,الكنافة,الشاي,,0,0.8833529172181572,0.7902709325970895,0.31249561191228786,89,0.8833529172181572,0.006986823436743167,0.016578274724031766,0.0930819846210678,0.0,0,0.709997168321276,0.4449662540677769,0.5080112646654593,89,0.709997168321276,0.0105245763837646,0.014447341041460327,0.2650309142534991,0.0,True,True,False,False
ammlu_4282,permuted,4,3,"[3, 1, 2, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الأغذية التي يتناولها الانسان في وجبة الفطور:

الخيارات:
1) الشاي
2) الأرز
3) الكنافة
4) البيض

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,Primary,Jordan,من الأغذية التي يتناولها الانسان في وجبة الفطور: ,,البيض,الأرز,الكنافة,الشاي,,0,0.5839721950424636,0.2017178236778741,0.5833582112011952,89,0.5839721950424636,0.004136021568077368,0.029637412024869757,0.38225437136458945,0.0,0,0.5344918846452882,0.11696646955677559,0.632003626527154,89,0.5344918846452882,0.016571805844312955,0.03141089442188622,0.4175254150885126,0.0,False,False,False,False
ammlu_11034,original,4,1,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما النتيجة المترتبة على إستخدام الإنسان لمواد مشعة أو مركبات كيميائية فى معالجة خلايا النباتات والفطريات لإنتاج كميات أكبر من البروتين ؟

الخيارات:
1) تكرار الجين الواحد عدة مرات على نفس الكرموسوم
2) تكرار الجينات بسبب زيادة عدد الكرموسومات
3) تكرار القواعد النيتروجينية فى نفس الجين
4) تغيير نوع البروتين الناتج عن الترجمة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Biology,High,Egypt,ما النتيجة المترتبة على إستخدام الإنسان لمواد مشعة أو مركبات كيميائية فى معالجة خلايا النباتات والفطريات لإنتاج كميات أكبر من البروتين ؟,,تكرار الجين الواحد عدة مرات على نفس الكرموسوم,تكرار الجينات بسبب زيادة عدد الكرموسومات,تكرار القواعد النيتروجينية فى نفس الجين,تغيير نوع البروتين الناتج عن الترجمة,,3,0.9064059957389852,0.8171734170182502,0.23895699194955494,170,0.08923257872073495,0.001585506798881275,0.002775918741398634,0.9064059957389852,0.0,3,0.9815525105937098,0.9645675710713549,0.07071771271188079,170,0.01698493952235492,0.0008585900077963971,0.0006039598761389493,0.9815525105937098,0.0,False,False,False,False
ammlu_11034,permuted,4,0,"[1, 0, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما النتيجة المترتبة على إستخدام الإنسان لمواد مشعة أو مركبات كيميائية فى معالجة خلايا النباتات والفطريات لإنتاج كميات أكبر من البروتين ؟

الخيارات:
1) تكرار الجينات بسبب زيادة عدد الكرموسومات
2) تكرار الجين الواحد عدة مرات على نفس الكرموسوم
3) تكرار القواعد النيتروجينية فى نفس الجين
4) تغيير نوع البروتين الناتج عن الترجمة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Biology,High,Egypt,ما النتيجة المترتبة على إستخدام الإنسان لمواد مشعة أو مركبات كيميائية فى معالجة خلايا النباتات والفطريات لإنتاج كميات أكبر من البروتين ؟,,تكرار الجين الواحد عدة مرات على نفس الكرموسوم,تكرار الجينات بسبب زيادة عدد الكرموسومات,تكرار القواعد النيتروجينية فى نفس الجين,تغيير نوع البروتين الناتج عن الترجمة,,3,0.901672705700883,0.8080547974173281,0.2475077827075534,170,0.09361790828355486,0.0013496272709624178,0.003359758744599764,0.901672705700883,0.0,3,0.9732261893438373,0.9496211491719472,0.0975798351413469,170,0.023605040171890176,0.0015935719432591902,0.0015751985410132298,0.9732261893438373,0.0,False,False,False,False
ammlu_7797,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
نستطيع تصميم دارة كهربائية تمثل البوابة AND بمفتاحي توصيل في وضعية التوالي بحيث يضيء المصباح عندما :

الخيارات:
1) يكون المفتاحين في حالة اغلاق فقط
2) يكون اي من المفتاحين في حالة اغلاق
3) يكون اي من المفتاحين في حالة فتح
4) يكون اي من المفتاحين أو كلاهما في حالة اغلاق

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,High,Jordan,نستطيع تصميم دارة كهربائية تمثل البوابة AND بمفتاحي توصيل في وضعية التوالي بحيث يضيء المصباح عندما :,,يكون المفتاحين في حالة اغلاق فقط,يكون اي من المفتاحين في حالة اغلاق,يكون اي من المفتاحين في حالة فتح,يكون اي من المفتاحين أو كلاهما في حالة اغلاق,,0,0.5903984660788187,0.19916280357228128,0.5457301862580778,150,0.5903984660788187,0.0013650966424323477,0.01700077477221153,0.39123566250653746,0.0,0,0.6682557527470988,0.4232715163840547,0.60799377814467,150,0.6682557527470988,0.004200235002064303,0.08255977588779283,0.24498423636304412,0.0,True,True,False,False
ammlu_7797,permuted,4,2,"[3, 2, 0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
نستطيع تصميم دارة كهربائية تمثل البوابة AND بمفتاحي توصيل في وضعية التوالي بحيث يضيء المصباح عندما :

الخيارات:
1) يكون اي من المفتاحين أو كلاهما في حالة اغلاق
2) يكون اي من المفتاحين في حالة فتح
3) يكون المفتاحين في حالة اغلاق فقط
4) يكون اي من المفتاحين في حالة اغلاق

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Computer Science,High,Jordan,نستطيع تصميم دارة كهربائية تمثل البوابة AND بمفتاحي توصيل في وضعية التوالي بحيث يضيء المصباح عندما :,,يكون المفتاحين في حالة اغلاق فقط,يكون اي من المفتاحين في حالة اغلاق,يكون اي من المفتاحين في حالة فتح,يكون اي من المفتاحين أو كلاهما في حالة اغلاق,,0,0.7965214930280726,0.6140669362858335,0.4200550483495725,150,0.7965214930280726,0.0035287730029343774,0.017495177226753828,0.1824545567422391,0.0,3,0.701530535642778,0.4110354090851064,0.4701459093404676,150,0.2904951265576716,0.003416121687178945,0.0045582161123714346,0.701530535642778,0.0,False,False,False,False
ammlu_3942,original,4,2,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
وقود المحركات النفاثة للطائرات هو…؟

الخيارات:
1) الجازولين
2) البوتجاز
3) الكيروسين
4) المازوت

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,,,وقود المحركات النفاثة للطائرات هو…؟,,الجازولين,البوتجاز,الكيروسين,المازوت,,3,0.928198118595209,0.8734596755738611,0.21869850039814015,93,0.05473844302134795,0.0016998360507921566,0.015363602332650838,0.928198118595209,0.0,3,0.9671366160714948,0.9403032058168356,0.1176030513268228,93,0.026833410254659188,0.001063905504325998,0.004966068169519887,0.9671366160714948,0.0,False,False,False,False
ammlu_3942,permuted,4,1,"[0, 2, 1, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
وقود المحركات النفاثة للطائرات هو…؟

الخيارات:
1) الجازولين
2) الكيروسين
3) البوتجاز
4) المازوت

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,,,وقود المحركات النفاثة للطائرات هو…؟,,الجازولين,البوتجاز,الكيروسين,المازوت,,3,0.9513127204167912,0.910276384821358,0.15827707473490232,93,0.04103633559543315,0.0013811090880022987,0.0062698348997733576,0.9513127204167912,0.0,3,0.980779830337734,0.9636441629624766,0.07414498367859175,93,0.01713566737525744,0.0005478212310936863,0.0015366810559148405,0.980779830337734,0.0,False,False,False,False
ammlu_4242,original,4,2,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الغذاء الرئيسي الذي يمد بالطاقة.

الخيارات:
1) الحليب
2) اللحم
3) الزيت
4) الفواكه

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,Primary,Jordan,الغذاء الرئيسي الذي يمد بالطاقة.  ,,الحليب,اللحم,الزيت,الفواكه,,0,0.6783335682162474,0.48116130393343315,0.6296453017972997,88,0.6783335682162474,0.008141780130977234,0.11635238736996131,0.1971722642828142,0.0,0,0.607165190212721,0.32923348467078506,0.7034853824881995,88,0.607165190212721,0.03184477827255544,0.2779317055419359,0.08305832597278758,0.0,False,False,False,False
ammlu_4242,permuted,4,1,"[1, 2, 3, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الغذاء الرئيسي الذي يمد بالطاقة.

الخيارات:
1) اللحم
2) الزيت
3) الفواكه
4) الحليب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,Primary,Jordan,الغذاء الرئيسي الذي يمد بالطاقة.  ,,الحليب,اللحم,الزيت,الفواكه,,3,0.7219729270992528,0.4529687728963938,0.45919067893318904,88,0.26900415420285895,0.0029303368178563746,0.006092581880031901,0.7219729270992528,0.0,3,0.6065697037889308,0.22944817304356135,0.5390356103523932,88,0.37712153074536947,0.012273920273980091,0.0040348451917196,0.6065697037889308,0.0,False,False,False,False
ammlu_14117,original,3,2,"[0, 1, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحكمة الإلهية بالتميز بين الناس في القدرات والطاقات:

الخيارات:
1) ليتعاون الناس كلهم في إعمار الأرض
2) ليمارس كل واجبه في الحياة
3) أ+ب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,High,Jordan,الحكمة الإلهية بالتميز بين الناس في القدرات والطاقات:,,ليتعاون الناس كلهم في إعمار الأرض,ليمارس كل واجبه في الحياة,أ+ب,,,2,0.9640059850701169,0.9296461581095444,0.14713714465969538,101,0.034359826960572486,0.0016341879693106166,0.9640059850701169,0.0,0.0,2,0.9925106368644315,0.986212850446111,0.043143431072532025,101,0.006297786418320607,0.0011915767172479275,0.9925106368644315,0.0,0.0,True,True,False,False
ammlu_14117,permuted,3,0,"[2, 0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحكمة الإلهية بالتميز بين الناس في القدرات والطاقات:

الخيارات:
1) أ+ب
2) ليتعاون الناس كلهم في إعمار الأرض
3) ليمارس كل واجبه في الحياة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,High,Jordan,الحكمة الإلهية بالتميز بين الناس في القدرات والطاقات:,,ليتعاون الناس كلهم في إعمار الأرض,ليمارس كل واجبه في الحياة,أ+ب,,,0,0.9972531136767214,0.995150924721701,0.018604426558916597,101,0.9972531136767214,0.0021021889550204204,0.0006446973682582309,0.0,0.0,0,0.9964791089965189,0.9944177454994163,0.023477936129883498,101,0.9964791089965189,0.0020613634971026083,0.0014595275063782717,0.0,0.0,True,True,False,False
ammlu_14028,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
حكم تارك الصالة تكاسلاً غير مسلم، هذا رأس:

الخيارات:
1) الإمام أحمد بن حنبل
2) الإمام الشافعي
3) الإمام أبو حنيفة
4) الإمام مالك

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,High,Jordan,حكم تارك الصالة تكاسلاً غير مسلم، هذا رأس:,,الإمام أحمد بن حنبل,الإمام الشافعي,الإمام أبو حنيفة,الإمام مالك,,3,0.5104899022028545,0.07066177051989997,0.63021779829434,101,0.43982813168295454,0.006894759004985918,0.042787207109205035,0.5104899022028545,0.0,3,0.7614418872210595,0.5733800869207538,0.508643762734433,101,0.1880618003003057,0.017496309603761154,0.03300000287487358,0.7614418872210595,0.0,False,False,False,False
ammlu_14028,permuted,4,3,"[2, 3, 1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
حكم تارك الصالة تكاسلاً غير مسلم، هذا رأس:

الخيارات:
1) الإمام أبو حنيفة
2) الإمام مالك
3) الإمام الشافعي
4) الإمام أحمد بن حنبل

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,High,Jordan,حكم تارك الصالة تكاسلاً غير مسلم، هذا رأس:,,الإمام أحمد بن حنبل,الإمام الشافعي,الإمام أبو حنيفة,الإمام مالك,,0,0.5437799273268201,0.17451054322264836,0.6816856942474775,101,0.5437799273268201,0.011249751010359988,0.07570093755864817,0.36926938410417176,0.0,3,0.5108389024545682,0.21225990333040023,0.7667255230606759,101,0.1792563465293405,0.011325751891923402,0.29857899912416797,0.5108389024545682,0.0,False,True,False,True
