item_id,source_row,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,n_options,gold,prompt,model_prompt,ref_pred,ref_confidence,ref_margin,ref_entropy,ref_top2,ref_token_length,ref_p1,ref_p2,ref_p3,ref_p4,ref_p5,w8_pred,w8_confidence,w8_margin,w8_entropy,w8_top2,w8_token_length,w8_p1,w8_p2,w8_p3,w8_p4,w8_p5,w4_pred,w4_confidence,w4_margin,w4_entropy,w4_top2,w4_token_length,w4_p1,w4_p2,w4_p3,w4_p4,w4_p5,ref_correct,w8_correct,w4_correct,w8_correct_to_wrong,w4_correct_to_wrong,w8_wrong_to_correct,w4_wrong_to_correct
ammlu_14162,14162,Islamic Studies,High,Jordan,شهد سيدنا معاوية اليرموك، وفتح الشام، وفتح بيت المقدس، وكان قائد فتح شمال فلسطين في عهد,,أبو بكر الصديق,عمر بن الخطاب,عثمان بن عفان,,,3,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
شهد سيدنا معاوية اليرموك، وفتح الشام، وفتح بيت المقدس، وكان قائد فتح شمال فلسطين في عهد

الخيارات:
1) أبو بكر الصديق
2) عمر بن الخطاب
3) عثمان بن عفان

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
شهد سيدنا معاوية اليرموك، وفتح الشام، وفتح بيت المقدس، وكان قائد فتح شمال فلسطين في عهد

الخيارات:
1) أبو بكر الصديق
2) عمر بن الخطاب
3) عثمان بن عفان

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",2,0.7634913325309753,0.5543311834335327,0.5750202536582947,0,112,0.20916011929512024,0.027348583564162254,0.7634913325309753,0.0,0.0,2,0.7944587469100952,0.6158620119094849,0.5350680947303772,0,112,0.17859670519828796,0.026944534853100777,0.7944587469100952,0.0,0.0,2,0.4671648442745209,0.051268935203552246,0.8841918706893921,0,112,0.41589590907096863,0.11693933606147766,0.4671648442745209,0.0,0.0,False,False,False,False,False,False,False
ammlu_533,533,Islamic Studies,,,في أي سنة حج النبي صلى الله عليه وسلم حجة الوداع؟,,في السنة الخامسة,في السنة العاشرة,في السنة السادسة,في السنة التاسعة,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
في أي سنة حج النبي صلى الله عليه وسلم حجة الوداع؟

الخيارات:
1) في السنة الخامسة
2) في السنة العاشرة
3) في السنة السادسة
4) في السنة التاسعة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
في أي سنة حج النبي صلى الله عليه وسلم حجة الوداع؟

الخيارات:
1) في السنة الخامسة
2) في السنة العاشرة
3) في السنة السادسة
4) في السنة التاسعة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.5843390822410583,0.3725374937057495,0.7400953769683838,2,99,0.5843390822410583,0.017249712720513344,0.21180157363414764,0.1866096705198288,0.0,0,0.5155550837516785,0.27628669142723083,0.785137414932251,2,99,0.5155550837516785,0.016330594196915627,0.23926839232444763,0.22884601354599,0.0,3,0.9001829624176025,0.8522637486457825,0.30294108390808105,0,99,0.04791920632123947,0.010529435239732265,0.041368354111909866,0.9001829624176025,0.0,False,False,False,False,False,False,False
ammlu_5838,5838,Social Science,Primary,Palestine,الحیوانات البریة تعیش مع الإنسان.,,صح,خطأ,,,,2,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحیوانات البریة تعیش مع الإنسان.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحیوانات البریة تعیش مع الإنسان.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.7926016449928284,0.5852032899856567,0.7364802956581116,0,74,0.20739838480949402,0.7926016449928284,0.0,0.0,0.0,1,0.791860044002533,0.5837200880050659,0.7379121780395508,0,74,0.20813995599746704,0.791860044002533,0.0,0.0,0.0,1,0.9056040048599243,0.8112080097198486,0.450975239276886,0,74,0.09439598023891449,0.9056040048599243,0.0,0.0,0.0,True,True,True,False,False,False,False
ammlu_351,351,Islamic Studies,,,من هو أمين الرسول صلى الله عليه وسلم؟,,عمرو بن العاص,حنطلة بن أبي عامر,سعد بن معاذ,حذيفة بن اليمان,,4,3,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من هو أمين الرسول صلى الله عليه وسلم؟

الخيارات:
1) عمرو بن العاص
2) حنطلة بن أبي عامر
3) سعد بن معاذ
4) حذيفة بن اليمان

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من هو أمين الرسول صلى الله عليه وسلم؟

الخيارات:
1) عمرو بن العاص
2) حنطلة بن أبي عامر
3) سعد بن معاذ
4) حذيفة بن اليمان

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.7746724486351013,0.6248092651367188,0.5113325119018555,3,101,0.7746724486351013,0.011159165762364864,0.06430517882108688,0.14986319839954376,0.0,0,0.7156620025634766,0.527032196521759,0.5869718790054321,3,101,0.7156620025634766,0.011470992118120193,0.08423713594675064,0.18862979114055634,0.0,3,0.8920882344245911,0.8398094177246094,0.3207051455974579,2,101,0.04459318146109581,0.011039765551686287,0.05227884650230408,0.8920882344245911,0.0,False,False,True,False,False,False,True
ammlu_3466,3466,General Knowledge,,,ماذا تعني هذه الكلمة؟ نير:,,محراث,خشبة في عنقي ثورين,قيد,معول كبير,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ماذا تعني هذه الكلمة؟ نير:

الخيارات:
1) محراث
2) خشبة في عنقي ثورين
3) قيد
4) معول كبير

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ماذا تعني هذه الكلمة؟ نير:

الخيارات:
1) محراث
2) خشبة في عنقي ثورين
3) قيد
4) معول كبير

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.6116364002227783,0.2474362850189209,0.5580487251281738,3,90,0.6116364002227783,0.007682159077376127,0.016481313854455948,0.3642001152038574,0.0,0,0.5290886759757996,0.08577054738998413,0.5862974524497986,3,90,0.5290886759757996,0.0076340846717357635,0.019959086552262306,0.44331812858581543,0.0,3,0.9557128548622131,0.9326618909835815,0.1613876223564148,2,90,0.016113227233290672,0.00512296799570322,0.023050948977470398,0.9557128548622131,0.0,False,False,False,False,False,False,False
ammlu_1403,1403,Driving Test,,Jordan,یدخل أول أكسید الكربون إلى غرفة السیارة إذا كانت أبواب السیارة مفتوحة.,,نعم,لا,,,,2,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
یدخل أول أكسید الكربون إلى غرفة السیارة إذا كانت أبواب السیارة مفتوحة.

الخيارات:
1) نعم
2) لا

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
یدخل أول أكسید الكربون إلى غرفة السیارة إذا كانت أبواب السیارة مفتوحة.

الخيارات:
1) نعم
2) لا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.9665260314941406,0.9330520629882812,0.2115251123905182,1,88,0.9665260314941406,0.03347397968173027,0.0,0.0,0.0,0,0.9646751880645752,0.9293503761291504,0.22042979300022125,1,88,0.9646751880645752,0.035324834287166595,0.0,0.0,0.0,1,0.6283205151557922,0.25664108991622925,0.9519529342651367,0,88,0.371679425239563,0.6283205151557922,0.0,0.0,0.0,True,True,False,False,True,False,False
ammlu_10238,10238,Biology,High,Egypt,تجويف عميق عند موضع إتصال عظام الحرقفة والورك والعانة,,التجويف الأروح,"التجويف الحقى
","تجويف الزند
","جميع الإجابات صحيحة
",,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تجويف عميق عند موضع إتصال عظام الحرقفة والورك والعانة

الخيارات:
1) التجويف الأروح
2) التجويف الحقى
3) تجويف الزند
4) جميع الإجابات صحيحة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تجويف عميق عند موضع إتصال عظام الحرقفة والورك والعانة

الخيارات:
1) التجويف الأروح
2) التجويف الحقى
3) تجويف الزند
4) جميع الإجابات صحيحة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.9898114800453186,0.9819134473800659,0.04600591957569122,0,108,0.007898022420704365,0.0007998147048056126,0.00149070646148175,0.9898114800453186,0.0,3,0.9912651181221008,0.9847123026847839,0.04069611430168152,0,108,0.0065527926199138165,0.0007481594220735133,0.0014339359477162361,0.9912651181221008,0.0,3,0.7767459154129028,0.6611708998680115,0.5413065552711487,2,108,0.07648906856775284,0.03119000978767872,0.11557503789663315,0.7767459154129028,0.0,False,False,False,False,False,False,False
ammlu_2539,2539,History,Middle,Jordan,بنيت الأهرامات في مصر القديمة حتى تكون: ,,قبور للفراعنة ,سكنا للجيش ,مخازن لحفظ الأموال ,قصورا للفراعنة ,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
بنيت الأهرامات في مصر القديمة حتى تكون:

الخيارات:
1) قبور للفراعنة
2) سكنا للجيش
3) مخازن لحفظ الأموال
4) قصورا للفراعنة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
بنيت الأهرامات في مصر القديمة حتى تكون:

الخيارات:
1) قبور للفراعنة
2) سكنا للجيش
3) مخازن لحفظ الأموال
4) قصورا للفراعنة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.816561222076416,0.6451706886291504,0.38100171089172363,3,105,0.816561222076416,0.0033924253657460213,0.008655859157443047,0.17139051854610443,0.0,0,0.7437694072723389,0.5016433000564575,0.45564886927604675,3,105,0.7437694072723389,0.003571119625121355,0.010533265769481659,0.24212607741355896,0.0,3,0.8561179041862488,0.7861884236335754,0.3971082270145416,2,105,0.05774683132767677,0.01620575040578842,0.06992947310209274,0.8561179041862488,0.0,True,True,False,False,True,False,False
ammlu_9838,9838,Biology,High,Palestine,إذا كان الناتج النهائي لحلقة كالفن (4) جزيئات (G3P) فأي العبارات الآتية صحيحة ؟,,يتم تثبيت 6 جزيئات CO2,عدد جزيئات الغلوكوز التي يتم انتاجها اثنان فقط,يتم استهلاك 6 جزيئات NADPH,يتم انتاج 27 جزيئاً من ATP .,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
إذا كان الناتج النهائي لحلقة كالفن (4) جزيئات (G3P) فأي العبارات الآتية صحيحة ؟

الخيارات:
1) يتم تثبيت 6 جزيئات CO2
2) عدد جزيئات الغلوكوز التي يتم انتاجها اثنان فقط
3) يتم استهلاك 6 جزيئات NADPH
4) يتم انتاج 27 جزيئاً من ATP .

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
إذا كان الناتج النهائي لحلقة كالفن (4) جزيئات (G3P) فأي العبارات الآتية صحيحة ؟

الخيارات:
1) يتم تثبيت 6 جزيئات CO2
2) عدد جزيئات الغلوكوز التي يتم انتاجها اثنان فقط
3) يتم استهلاك 6 جزيئات NADPH
4) يتم انتاج 27 جزيئاً من ATP .

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.5362208485603333,0.08198857307434082,0.536374568939209,0,159,0.45423227548599243,0.004134786780923605,0.005412109196186066,0.5362208485603333,0.0,3,0.5562869310379028,0.12413057684898376,0.5396946668624878,0,159,0.43215635418891907,0.0047206818126142025,0.0068359822034835815,0.5562869310379028,0.0,3,0.4011506140232086,0.00620192289352417,0.8474206328392029,0,159,0.39494869112968445,0.05337454006075859,0.15052619576454163,0.4011506140232086,0.0,False,False,False,False,False,False,False
ammlu_1923,1923,Natural Science,Middle,,وما لون التفاحة الخضراء عند النظر إليها من خلال مرشح لوني أزرق اللون؟,,أزرق,أحمر,أسود,أخضر,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
وما لون التفاحة الخضراء عند النظر إليها من خلال مرشح لوني أزرق اللون؟

الخيارات:
1) أزرق
2) أحمر
3) أسود
4) أخضر

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
وما لون التفاحة الخضراء عند النظر إليها من خلال مرشح لوني أزرق اللون؟

الخيارات:
1) أزرق
2) أحمر
3) أسود
4) أخضر

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.989222526550293,0.9801276326179504,0.04716028273105621,0,99,0.00909486785531044,0.0008086856105364859,0.0008739257464185357,0.989222526550293,0.0,3,0.9835758805274963,0.9692217707633972,0.06595324724912643,0,99,0.014354122802615166,0.0010539842769503593,0.0010159777011722326,0.9835758805274963,0.0,3,0.9357320070266724,0.9065534472465515,0.21791556477546692,0,99,0.029178570955991745,0.008360972627997398,0.02672846056520939,0.9357320070266724,0.0,False,False,False,False,False,False,False
ammlu_13762,13762,Islamic Studies,Primary,Palestine,صلاة الفجر صلاة سرية ,,صح,خطأ,,,,2,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
صلاة الفجر صلاة سرية

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
صلاة الفجر صلاة سرية

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.8684925436973572,0.7369850873947144,0.561557948589325,0,70,0.13150747120380402,0.8684925436973572,0.0,0.0,0.0,1,0.8569454550743103,0.7138908505439758,0.5921829342842102,0,70,0.14305461943149567,0.8569454550743103,0.0,0.0,0.0,1,0.8597661256790161,0.7195322513580322,0.5848509669303894,0,70,0.1402338743209839,0.8597661256790161,0.0,0.0,0.0,True,True,True,False,False,False,False
ammlu_13686,13686,Islamic Studies,Primary,Palestine,أقول الصدق دائما لأنال الاجروالثواب.,,صح,خطأ,,,,2,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
أقول الصدق دائما لأنال الاجروالثواب.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
أقول الصدق دائما لأنال الاجروالثواب.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.5750413537025452,0.15008273720741272,0.9836902022361755,0,74,0.42495861649513245,0.5750413537025452,0.0,0.0,0.0,1,0.5780258178710938,0.1560516357421875,0.9823616147041321,0,74,0.42197418212890625,0.5780258178710938,0.0,0.0,0.0,1,0.7814107537269592,0.5628215074539185,0.7575830817222595,0,74,0.21858921647071838,0.7814107537269592,0.0,0.0,0.0,False,False,False,False,False,False,False
ammlu_761,761,Driving Test,,UAE,ما هو عدد النقاط التي يمكن أن تسجل على رخصتك قبل أن يتم مصادرتها؟,,28,32,20,24,,4,3,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما هو عدد النقاط التي يمكن أن تسجل على رخصتك قبل أن يتم مصادرتها؟

الخيارات:
1) 28
2) 32
3) 20
4) 24

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما هو عدد النقاط التي يمكن أن تسجل على رخصتك قبل أن يتم مصادرتها؟

الخيارات:
1) 28
2) 32
3) 20
4) 24

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.7432405352592468,0.5011513829231262,0.45785242319107056,0,98,0.2420891523361206,0.004265845287591219,0.010404516011476517,0.7432405352592468,0.0,3,0.7948108911514282,0.6043394804000854,0.4103034436702728,0,98,0.19047139585018158,0.003731180215254426,0.010986542329192162,0.7948108911514282,0.0,3,0.9640586376190186,0.9426615834236145,0.13451725244522095,2,98,0.011545160785317421,0.002999123651534319,0.02139708213508129,0.9640586376190186,0.0,True,True,True,False,False,False,False
ammlu_11875,11875,Arabic Language (General),,,"اقرأ القصة القصيرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بـ (الصِّراع)[فراغ] .",كان العرب يطلقون على القِصَّة قديمًا عدة أسماء، مثل: الحديث، والخبر، والسمر، والخُرافة، وأقدم قصص عربية مُدَوَّنة ما أورده القرآن عن الأمم البائدة، تسرية عن النبي، وتَدْعيمًا لصدق نبوته، وإن كان للعرب قبل الإسلام قصصهم التي كانت تُروَى شَفَهِيًّا. عُنِيَ المسلمون بالقِصَصِ القرآنية وتفسيرها؛ حتى أن معاوية بن أبي سفيان استقدم القُصَّاصِ إلى بَلاطِهِ وحَثَّهُم على تَدْوِينَ قِصَصَهم، وانتشرت القِصَص العربية والمُعَرَّبَة في العصر العباسي. القصة في الوقت الحاضر تعرف بأنها سرد حكائي لمجموعة مترابطة من الأحداث لها بداية ووسط ونهاية، يربطها الكاتب ببعضها من خلال اختيار الكلمات التي يعبر بها عن إحساس شخصي، أو مشكلة سائدة في المجتمع، وقد تكون لها أغراض تعليمية أو معرفية أو فنية. عناصر القصة الفكرة والمَغْزَى وهو الدرس أو العِبْرَة التي يريد الكاتب منا أن نتعلمه، أما الأحــداث فهي مجموعة الأفعال المُرَتَّبة ترتيبًا سَبَبِيًّا، وتدور حول موضوع ما، تصور الشخصية وتكشف عن صراعها مع الشخصيات الأخرى، وتتحقق وِحْدَة الحدث عندما يجيب الكاتب على أربعة أسئلة هي : كيف وأين ومتى ولماذا وقع الحدث؟، أما العُقْدَة أو الحَبْكة وهي مجموعة من الأحداث مرتبطة زمنيًا، ومعيار الحبكة الجَيِّدة هو وَحْدَتُها، ويختار الكاتب الأشخاص من الحياة عادة، ويحرص على عرضها واضحة من خلال الوصف الجسمي من طول وقصر وبدانة ونحافة وهل هو ذكر أو أنثى وعيوبها، والوصف الاجتماعي ويتمثل في انتماء الشخصية إلى طبقة اجتماعية ما، وأيَّ عمل يقوم به، الظروف المؤثرة في حياته، ودينه وجنسيته وهواياته، ثم الوصف النفسي من حيث الاستعداد والسلوك من رغبات وآمال وعزيمة وفكر، ومزاج الشخصية من انفعال وهدوء وانطواء أو انبساط، أما البيئة(المكانية والزمانية) فتعد الوسط الطبيعي الذي تجري ضمنه الأحداث وتتحرك فيه الشخوص ضمن بيئة مكانية وزمانية تمارس وجودها، والبيئة قد تكون حقيقية وقد تكون خيالية.,الأبطال,القصة,الأحداث,كل ما سبق,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
كان العرب يطلقون على القِصَّة قديمًا عدة أسماء، مثل: الحديث، والخبر، والسمر، والخُرافة، وأقدم قصص عربية مُدَوَّنة ما أورده القرآن عن الأمم البائدة، تسرية عن النبي، وتَدْعيمًا لصدق نبوته، وإن كان للعرب قبل الإسلام قصصهم التي كانت تُروَى شَفَهِيًّا. عُنِيَ المسلمون بالقِصَصِ القرآنية وتفسيرها؛ حتى أن معاوية بن أبي سفيان استقدم القُصَّاصِ إلى بَلاطِهِ وحَثَّهُم على تَدْوِينَ قِصَصَهم، وانتشرت القِصَص العربية والمُعَرَّبَة في العصر العباسي. القصة في الوقت الحاضر تعرف بأنها سرد حكائي لمجموعة مترابطة من الأحداث لها بداية ووسط ونهاية، يربطها الكاتب ببعضها من خلال اختيار الكلمات التي يعبر بها عن إحساس شخصي، أو مشكلة سائدة في المجتمع، وقد تكون لها أغراض تعليمية أو معرفية أو فنية. عناصر القصة الفكرة والمَغْزَى وهو الدرس أو العِبْرَة التي يريد الكاتب منا أن نتعلمه، أما الأحــداث فهي مجموعة الأفعال المُرَتَّبة ترتيبًا سَبَبِيًّا، وتدور حول موضوع ما، تصور الشخصية وتكشف عن صراعها مع الشخصيات الأخرى، وتتحقق وِحْدَة الحدث عندما يجيب الكاتب على أربعة أسئلة هي : كيف وأين ومتى ولماذا وقع الحدث؟، أما العُقْدَة أو الحَبْكة وهي مجموعة من الأحداث مرتبطة زمنيًا، ومعيار الحبكة الجَيِّدة هو وَحْدَتُها، ويختار الكاتب الأشخاص من الحياة عادة، ويحرص على عرضها واضحة من خلال الوصف الجسمي من طول وقصر وبدانة ونحافة وهل هو ذكر أو أنثى وعيوبها، والوصف الاجتماعي ويتمثل في انتماء الشخصية إلى طبقة اجتماعية ما، وأيَّ عمل يقوم به، الظروف المؤثرة في حياته، ودينه وجنسيته وهواياته، ثم الوصف النفسي من حيث الاستعداد والسلوك من رغبات وآمال وعزيمة وفكر، ومزاج الشخصية من انفعال وهدوء وانطواء أو انبساط، أما البيئة(المكانية والزمانية) فتعد الوسط الطبيعي الذي تجري ضمنه الأحداث وتتحرك فيه الشخوص ضمن بيئة مكانية وزمانية تمارس وجودها، والبيئة قد تكون حقيقية وقد تكون خيالية.

اقرأ القصة القصيرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بـ (الصِّراع)[فراغ] .

الخيارات:
1) الأبطال
2) القصة
3) الأحداث
4) كل ما سبق

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
كان العرب يطلقون على القِصَّة قديمًا عدة أسماء، مثل: الحديث، والخبر، والسمر، والخُرافة، وأقدم قصص عربية مُدَوَّنة ما أورده القرآن عن الأمم البائدة، تسرية عن النبي، وتَدْعيمًا لصدق نبوته، وإن كان للعرب قبل الإسلام قصصهم التي كانت تُروَى شَفَهِيًّا. عُنِيَ المسلمون بالقِصَصِ القرآنية وتفسيرها؛ حتى أن معاوية بن أبي سفيان استقدم القُصَّاصِ إلى بَلاطِهِ وحَثَّهُم على تَدْوِينَ قِصَصَهم، وانتشرت القِصَص العربية والمُعَرَّبَة في العصر العباسي. القصة في الوقت الحاضر تعرف بأنها سرد حكائي لمجموعة مترابطة من الأحداث لها بداية ووسط ونهاية، يربطها الكاتب ببعضها من خلال اختيار الكلمات التي يعبر بها عن إحساس شخصي، أو مشكلة سائدة في المجتمع، وقد تكون لها أغراض تعليمية أو معرفية أو فنية. عناصر القصة الفكرة والمَغْزَى وهو الدرس أو العِبْرَة التي يريد الكاتب منا أن نتعلمه، أما الأحــداث فهي مجموعة الأفعال المُرَتَّبة ترتيبًا سَبَبِيًّا، وتدور حول موضوع ما، تصور الشخصية وتكشف عن صراعها مع الشخصيات الأخرى، وتتحقق وِحْدَة الحدث عندما يجيب الكاتب على أربعة أسئلة هي : كيف وأين ومتى ولماذا وقع الحدث؟، أما العُقْدَة أو الحَبْكة وهي مجموعة من الأحداث مرتبطة زمنيًا، ومعيار الحبكة الجَيِّدة هو وَحْدَتُها، ويختار الكاتب الأشخاص من الحياة عادة، ويحرص على عرضها واضحة من خلال الوصف الجسمي من طول وقصر وبدانة ونحافة وهل هو ذكر أو أنثى وعيوبها، والوصف الاجتماعي ويتمثل في انتماء الشخصية إلى طبقة اجتماعية ما، وأيَّ عمل يقوم به، الظروف المؤثرة في حياته، ودينه وجنسيته وهواياته، ثم الوصف النفسي من حيث الاستعداد والسلوك من رغبات وآمال وعزيمة وفكر، ومزاج الشخصية من انفعال وهدوء وانطواء أو انبساط، أما البيئة(المكانية والزمانية) فتعد الوسط الطبيعي الذي تجري ضمنه الأحداث وتتحرك فيه الشخوص ضمن بيئة مكانية وزمانية تمارس وجودها، والبيئة قد تكون حقيقية وقد تكون خيالية.

اقرأ القصة القصيرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 المقصود بـ (الصِّراع)[فراغ] .

الخيارات:
1) الأبطال
2) القصة
3) الأحداث
4) كل ما سبق

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.7641037702560425,0.5939732789993286,0.5210961103439331,0,256,0.17013049125671387,0.7641037702560425,0.049770329147577286,0.01599535159766674,0.0,1,0.8038745522499084,0.6587774157524109,0.4589657187461853,0,256,0.14509712159633636,0.8038745522499084,0.038129936903715134,0.012898393906652927,0.0,1,0.914099395275116,0.8624594807624817,0.26883965730667114,0,256,0.051639918237924576,0.914099395275116,0.022600019350647926,0.011660630814731121,0.0,False,False,False,False,False,False,False
ammlu_11347,11347,Economics,High,Jordan,الضرائب على الاستهلاك او الانفاق من الامثله على الضرائب :,,المباشرة,الضرائب غير المباشرة,,,,2,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الضرائب على الاستهلاك او الانفاق من الامثله على الضرائب :

الخيارات:
1) المباشرة
2) الضرائب غير المباشرة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الضرائب على الاستهلاك او الانفاق من الامثله على الضرائب :

الخيارات:
1) المباشرة
2) الضرائب غير المباشرة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.8969249129295349,0.7938498854637146,0.4786681830883026,0,86,0.10307502001523972,0.8969249129295349,0.0,0.0,0.0,1,0.899047315120697,0.798094630241394,0.47200828790664673,0,86,0.10095269232988358,0.899047315120697,0.0,0.0,0.0,0,0.7474381327629089,0.49487626552581787,0.8153133392333984,1,86,0.7474381327629089,0.25256186723709106,0.0,0.0,0.0,True,True,False,False,True,False,False
